0.007432 0.006577
0.001709 0.001709
0.001651 0.002085
0.002495 0.005611
0.014094 0.012650
0.008823 0.006240
0.003803 0.003557
0.005489 0.006557
0.012249 0.010523
0.006959 0.004756
0.004605 0.004223
0.002626 0.002401
0.002471 0.002782
0.002763 0.001752
0.002222 0.002840
0.003904 0.003589
0.020807 0.014239
0.002415 0.002674
0.001078 0.001545
0.002755 0.002681
0.008721 0.007653
0.004196 0.004249
0.005674 0.005804
0.003940 0.004904
0.003344 0.003574
0.003904 0.003605
0.019728 0.020586
0.004818 0.004457
0.005211 0.005338
0.003652 0.003593
0.002792 0.003350
0.006384 0.005196
0.002661 0.002734
0.002106 0.002339
0.001668 0.002609
0.004253 0.006738
0.004102 0.003996
0.004511 0.004904
0.004095 0.004005
0.011745 0.013780
0.012049 0.010646
0.004921 0.004787
0.002690 0.003776
0.002257 0.002143
0.005986 0.003423
0.005361 0.006298
0.003117 0.002274
0.002125 0.002069
0.008962 0.007820
0.004816 0.004860
0.011009 0.008734
0.002962 0.003322
0.013111 0.011519
0.018605 0.014238
0.005096 0.006749
0.006244 0.005288
0.001998 0.003372
0.004638 0.003733
0.002934 0.002313
0.005017 0.004915
0.002868 0.001980
0.002206 0.002544
0.009786 0.007012
0.003320 0.004737
0.022302 0.012412
0.002647 0.003230
0.005555 0.005624
0.005095 0.005049
0.002687 0.002468
0.004083 0.003746
0.002449 0.002813
0.002671 0.003408
0.006833 0.005161
0.005572 0.004413
0.002010 0.002033
0.019996 0.023441
0.006148 0.007833
0.005125 0.004450
0.026632 0.024951
0.006428 0.005965
0.030969 0.025777
0.000808 0.001581
0.003185 0.002806
0.008193 0.008695
0.005301 0.004075
0.011292 0.011509
0.003746 0.003286
0.002514 0.002631
0.029599 0.024927
0.075432 0.074601
0.034555 0.039848
0.003743 0.003377
0.005390 0.003953
0.007148 0.006478
0.006630 0.006143
0.005020 0.003422
0.004597 0.005304
0.013179 0.008304
0.002826 0.004159
0.003791 0.002490
0.005359 0.005143
0.047770 0.048242
0.004477 0.005368
0.011061 0.009279
0.007531 0.003842
0.011286 0.010298
0.005936 0.004090
0.002415 0.003624
0.008369 0.008240
0.006072 0.003677
0.009607 0.006230
0.000905 0.001281
0.008154 0.008377
0.009964 0.010382
0.003082 0.002528
0.004064 0.002498
0.001192 0.002004
0.002064 0.002408
0.012241 0.009671
0.001911 0.002649
0.021517 0.029358
0.050411 0.043488
0.002918 0.002919
0.006667 0.006699
0.013987 0.014113
0.004260 0.004601
0.002890 0.003241
0.027173 0.037120
0.002996 0.003884
0.002436 0.002837
0.016902 0.013389
0.006823 0.007218
0.002932 0.002962
0.069163 0.068218
0.003618 0.003109
0.026378 0.017346
0.002731 0.002918
0.028531 0.030201
0.003361 0.005077
0.003827 0.004160
0.005755 0.006378
0.003359 0.003902
0.001261 0.002157
0.004167 0.003999
0.003011 0.002279
0.004348 0.004967
0.004738 0.004235
0.002737 0.002768
0.002935 0.002411
0.004577 0.003800
0.003755 0.005008
0.005615 0.004576
0.004625 0.002999
0.011278 0.014295
0.003064 0.002335
0.003182 0.003574
0.004036 0.004923
0.003006 0.003521
0.007041 0.006153
0.003644 0.003179
0.003355 0.004071
0.002587 0.001603
0.007548 0.007136
0.044625 0.031842
0.026073 0.026830
0.003944 0.005368
0.002458 0.001759
0.002125 0.002092
0.004459 0.004985
0.004184 0.005823
0.005436 0.005496
0.022432 0.021426
0.021228 0.027087
0.004609 0.005302
0.001451 0.001853
0.003066 0.002690
0.003462 0.003667
0.015460 0.017119
0.004328 0.003206
0.026320 0.024526
0.026504 0.033097
0.001295 0.001815
0.004255 0.005023
0.006766 0.005785
0.005147 0.004134
0.006546 0.006483
0.002833 0.002627
0.003494 0.003063
0.002877 0.003305
0.005401 0.005788
0.034707 0.039024
0.004327 0.005012
0.019027 0.014336
0.006742 0.007180
0.022486 0.019571
0.004395 0.004991
0.036144 0.046734
0.000653 0.004324
0.004255 0.004623
0.008032 0.007630
0.007894 0.009521
0.030327 0.024223
0.003789 0.003793
0.003867 0.003987
0.001724 0.001909
0.004122 0.003971
0.004373 0.004551
0.002191 0.002164
0.001875 0.002411
0.003085 0.004293
0.012879 0.008082
0.009570 0.005504
0.007076 0.006093
0.009358 0.007289
0.002007 0.001831
0.037987 0.034859
0.004333 0.003371
0.001709 0.001603
0.007875 0.007071
0.002244 0.002835
0.008543 0.004249
0.003673 0.004003
0.003747 0.003746
0.001928 0.002544
0.003529 0.003746
0.007174 0.005696
0.004082 0.004419
0.006505 0.006329
0.005612 0.003833
0.012580 0.013120
0.005024 0.003122
0.001754 0.001909
0.016553 0.018027
0.005070 0.003756
0.004621 0.004205
0.005027 0.003742
0.002872 0.002836
0.003194 0.002861
0.005096 0.004714
0.090926 0.082333
0.002890 0.004144
0.002460 0.003492
0.002031 0.002349
0.005283 0.004291
0.070098 0.087762
0.037157 0.034513
0.008400 0.007289
0.003816 0.003858
0.003648 0.003137
0.005277 0.004789
0.003835 0.002854
0.003606 0.003940
0.006521 0.006828
0.005631 0.003574
0.008475 0.006645
0.023442 0.032093
0.017325 0.015507
0.002012 0.003645
0.001125 0.006362
0.005730 0.005382
0.003416 0.003121
0.004540 0.004343
0.004007 0.004772
0.007440 0.009115
0.016194 0.015398
0.001785 0.001523
0.006779 0.006245
0.010065 0.010609
0.003269 0.003875
0.003348 0.003576
0.007647 0.007180
0.004258 0.005287
0.002551 0.002848
0.006630 0.006835
0.021683 0.019566
0.009633 0.009149
0.005952 0.005732
0.013956 0.010729
0.009021 0.007527
0.002690 0.003861
0.001651 0.002140
0.010818 0.012536
0.003973 0.004470
0.013050 0.007942
0.023612 0.025215
0.004115 0.004463
0.003364 0.003587
0.029294 0.033246
0.009001 0.007938
0.004571 0.005163
0.003483 0.002648
0.010933 0.009566
0.007110 0.009528
0.007948 0.006441
0.018506 0.022407
0.004166 0.003900
0.003668 0.003210
0.002534 0.002714
0.003039 0.003445
0.003761 0.004316
0.005790 0.003592
0.016616 0.013946
0.007007 0.005882
0.005283 0.004414
0.006720 0.005780
0.005393 0.004438
0.009039 0.006696
0.004942 0.005353
0.004908 0.005303
0.005252 0.004713
0.006438 0.004789
0.022651 0.022033
0.002427 0.003866
0.010544 0.009159
0.008604 0.008079
0.003250 0.002288
0.008079 0.006854
0.033276 0.042435
0.004158 0.004245
0.003953 0.003004
0.040425 0.028252
0.003311 0.004489
0.004867 0.004327
0.002129 0.001578
0.077085 0.071452
0.001260 0.001908
0.005623 0.005336
0.007106 0.010093
0.006364 0.005621
0.004080 0.005110
0.013175 0.010050
0.004605 0.004260
0.005541 0.005659
0.026204 0.031480
0.004783 0.006425
0.015172 0.018201
0.020633 0.021948
0.021836 0.020721
0.002619 0.002869
0.003168 0.004962
0.004859 0.003589
0.010264 0.008545
0.004676 0.004719
0.002797 0.003430
0.004283 0.003419
0.024484 0.018650
0.009983 0.008935
0.002413 0.002445
0.003207 0.003708
0.004196 0.004075
0.007689 0.005427
0.004324 0.003823
0.016904 0.020367
